ID,Start Date,Water Depth,Water Depth Unit,U.S. State,Latitude,Longitude,Algae Value,Algae Unit,Biomass Value,Biomass Unit,Biomass/chlorophyll ratio Value,Biomass/chlorophyll ratio Unit,Chlorophyll Value,Chlorophyll Unit,Cladophora Value,Cladophora Unit,Cyanobacteria Value,Cyanobacteria Unit,Diatoms Value,Diatoms Unit,Macroinvertebrates Value,Macroinvertebrates Unit,Periphyton Value,Periphyton Unit,Phycocyanin Value,Phycocyanin Unit
11NPSWRD_WQX-CURE_382937107033500200405251127^01,5/25/2004,0.0,"",CO,38.49360224,-107.0603257,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382943107015300200306031320^01,6/3/2003,0.0,"",CO,38.49526864,-107.0319914,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
SOUTHUTE-Dry Creek 08/27/2012P,8/27/2012,0.0,"",CO,37.14385,-107.6218,0.0,"",0.0,"",0.0,"",56012.7,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-8147-20050824-S-ROUTINE,8/24/2005,0.0,"",CO,37.580766,-106.649955,0.0,"",0.0,"",0.0,"",61.17,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20064100001-20050811_S-IVP,8/11/2005,0.0,"",CO,37.34892,-106.54762,0.0,"",0.0,"",0.0,"",15.6,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_09125000200110171235^01,10/17/2001,0.0,"",CO,38.4877673,-107.415057,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-CCRLKUP1201808131430003.0F,8/13/2018,3.0,m,CO,39.63557,-104.8486,0.0,"",0.0,"",0.0,"",0.1442,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_383103106594200200509221350^01,9/22/2005,0.0,"",CO,38.51749077,-106.9956012,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-BCRLKND1201805080800000.1F,5/8/2018,0.1,m,CO,39.65167,-105.1414,0.0,"",0.0,"",0.0,"",0.0359,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-CHTLKMLW1201808131710000.1F,8/13/2018,0.1,m,CO,39.54375,-105.077,0.0,"",0.0,"",0.0,"",0.098,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
MWRD_WQX-AE97953Sample-Routine,7/22/2020,1.0,m,CO,40.238055,-104.638055,0.0,"",0.0,"",0.0,"",38.0,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-BCRLKUPS1201805080750000.5F,5/8/2018,0.5,m,CO,39.64867,-105.1448,0.0,"",0.0,"",0.0,"",0.0332,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_09127000200507181030^01,7/18/2005,0.0,"",CO,38.44637698,-107.555614,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_381633107054700200403031147^01,3/3/2004,0.0,"",CO,38.27582757,-107.0969952,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20104TWA2-20100818_S-IVP,8/18/2010,0.0,"",CO,39.07975,-106.36268,0.0,"",0.0,"",0.0,"",0.24,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-BLCA_09128000200604041045^01,4/4/2006,0.0,"",CO,38.52915336,-107.648947,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20196002001-20180710-S-ROUTINE,7/10/2018,0.0,"",CO,40.68347,-106.46062,0.0,"",0.0,"",0.0,"",5.714717728,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-2016CPW007-20150708_S-IVP,7/8/2015,0.0,"",CO,38.22016667,-102.6338783,0.0,"",0.0,"",0.0,"",0.74,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-CHTLKMLW1201807161800008.0F,7/16/2018,8.0,m,CO,39.54375,-105.077,0.0,"",0.0,"",0.0,"",0.0049,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-CHTLKUPE1201809101615001.5F,9/10/2018,1.5,m,CO,39.54528,-105.0525,0.0,"",0.0,"",0.0,"",0.0733,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-2014CPW002-20130617_S-IVP,6/17/2013,0.0,"",CO,39.996705,-107.23103,0.0,"",0.0,"",0.0,"",2.17,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
SOUTHUTE-AR 2-709062017P,9/6/2017,0.0,"",CO,37.03226,-107.8754,0.0,"",0.0,"",0.0,"",2833.8,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382702107203900200411091005^01,11/9/2004,0.0,"",CO,38.45054696,-107.3447785,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20054026001-20040831_S-IVP,8/31/2004,0.0,"",CO,37.41855,-108.40823,0.0,"",0.0,"",0.0,"",1.4,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_383024107371800200108281147^01,8/28/2001,0.0,"",CO,38.5066535,-107.6222804,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-BCRLKUPN1201809110740001.5F,9/11/2018,1.5,m,CO,39.65147,-105.1471,0.0,"",0.0,"",0.0,"",0.0796,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20173003002-20160920-S-ROUTINE,9/20/2016,0.0,"",CO,39.64104,-106.39617,0.0,"",0.0,"",0.0,"",32.20920539,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-CHTLKUPE1201805071650003.5F,5/7/2018,3.5,m,CO,39.54528,-105.0525,0.0,"",0.0,"",0.0,"",0.0719,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20174WIA002-20160819_S-IVP,8/19/2016,0.0,"",CO,40.0318,-106.20917,0.0,"",0.0,"",0.0,"",1.8,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20074104001-20060718_S-IVP,7/18/2006,0.0,"",CO,37.34892,-106.54762,0.0,"",0.0,"",0.0,"",1.8,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-CCRLKUP1201807161500002.5F,7/16/2018,2.5,m,CO,39.63557,-104.8486,0.0,"",0.0,"",0.0,"",0.19,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382943107015300200505180945^01,5/18/2005,0.0,"",CO,38.49526864,-107.0319914,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
SOUTHUTE-Beaver Creek 08/27/2012P,8/27/2012,0.0,"",CO,37.14958,-107.60355,0.0,"",0.0,"",0.0,"",71032.15,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_383103106594200199908250810^01,8/25/1999,0.0,"",CO,38.51749077,-106.9956012,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20182014002-20170821-S-ROUTINE,8/21/2017,0.0,"",CO,40.078767,-105.57775,0.0,"",0.0,"",0.0,"",14.54655422,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382702107203900200406021550^01,6/2/2004,0.0,"",CO,38.45054696,-107.3447785,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
SOUTHUTE-NAR2 11/13/2014P,11/13/2014,0.0,"",CO,37.187031,-107.869928,0.0,"",0.0,"",0.0,"",14195.5,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-5605-20100830-S-ROUTINE,8/30/2010,0.0,"",CO,39.77362,-105.141938,0.0,"",0.0,"",0.0,"",17.14,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382856107050000200606271045^03,6/27/2006,1.0,m,CO,38.4822137,-107.0839377,0.0,"",0.0,"",0.0,"",0.721,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-BLCA_09128000200408181123^01,8/18/2004,0.0,"",CO,38.52915336,-107.648947,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
NARS_WQX-NRS_CO-10503:20180828:SR:,8/28/2018,0.0,"",CO,37.84926,-105.57854,0.0,"",0.0,"",0.0,"",2.06,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382829107122200200304170955^01,4/17/2003,1.0,m,CO,38.4747148,-107.2067198,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
NARS_WQX-NLA_CO-10048:20170726:SR:,7/26/2017,0.0,"",CO,40.0784,-105.2221,0.0,"",0.0,"",0.0,"",4.76,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
SOUTHUTE-NAR2 06/19/2014P,6/19/2014,0.0,"",CO,37.187031,-107.869928,0.0,"",0.0,"",0.0,"",117.06,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-2016CPW054-20150824_S-IVP,8/24/2015,0.0,"",CO,39.223973,-107.809067,0.0,"",0.0,"",0.0,"",1.42,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382900107101600200205020946^01,5/2/2002,0.0,"",CO,38.48332555,-107.1717185,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-USFS BGC 185-20100916-S-ROUTINE,9/16/2010,0.0,"",CO,39.5917,-106.2466,0.0,"",0.0,"",0.0,"",43.25,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382856107050000201010131003^03,10/13/2010,1.0,m,CO,38.4822137,-107.0839377,0.0,"",0.0,"",0.0,"",1.87,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382829107122200200409091335^03,9/9/2004,3.2,ft,CO,38.4747148,-107.2067198,0.0,"",0.0,"",0.0,"",1.719,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382900107101600200202050908^01,2/5/2002,0.0,"",CO,38.48332555,-107.1717185,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
SOUTHUTE-NAR3A 07/23/2014P,7/23/2014,0.0,"",CO,37.126944,-107.891944,0.0,"",0.0,"",0.0,"",17239.0,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-7224-20130723-S-ROUTINE,7/23/2013,0.0,"",CO,38.146792,-105.067992,0.0,"",0.0,"",0.0,"",3.74,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
NARS_WQX-NRS_CO-10492:20180724:SR:,7/24/2018,0.0,"",CO,38.7136427,-109.0093362,0.0,"",0.0,"",0.0,"",15.12,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-2015CPW123-20140909_S-IVP,9/9/2014,0.0,"",CO,37.210205,-106.997505,0.0,"",0.0,"",0.0,"",3.08,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
SOUTHUTE-AR 2-7 10182017P,10/18/2017,0.0,"",CO,37.03226,-107.8754,0.0,"",0.0,"",0.0,"",22636.5,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-CHTLKND1201808131730007.0F,8/13/2018,7.0,m,CO,39.5542,-105.0608,0.0,"",0.0,"",0.0,"",0.1227,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-CCRLKUP1201808131430002.0F,8/13/2018,2.0,m,CO,39.63557,-104.8486,0.0,"",0.0,"",0.0,"",0.1606,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
NARS_WQX-COR9-0907:20140625:SR:,6/25/2014,0.0,"",CO,40.47797,-108.9082,0.0,"",0.0,"",0.0,"",0.105256667,ug/cm2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-BCRLKND1201808140730001.5F,8/14/2018,1.5,m,CO,39.65167,-105.1414,0.0,"",0.0,"",0.0,"",0.1275,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
UC_REGION_USBOR_WQX-USBR_MRWQM_McPDR098_20130528_2_F,5/28/2013,2.0,m,CO,37.515785,-108.544368,0.0,"",0.0,"",0.0,"",1.521112903,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-2015CPW004-20140806_S-IVP,8/6/2014,0.0,"",CO,38.611553,-106.320537,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382902107140400200308191132^01,8/19/2003,0.0,"",CO,38.4838816,-107.235054,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-2018CPW015-20170707_S-IVP,7/7/2017,0.0,"",CO,39.525061,-105.082264,0.0,"",0.0,"",0.0,"",0.87,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20204004003-20190911-S-IVP,9/11/2019,0.0,"",CO,37.547206,-107.805336,0.0,"",0.0,"",0.0,"",2.11,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
SOUTHUTE-LH 3-5 03/24/2015P,3/24/2015,0.0,"",CO,37.06827,-108.14825,0.0,"",0.0,"",0.0,"",28545.0,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-CCRLKML1201807161550003.0F,7/16/2018,3.0,m,CO,39.64175,-104.8562,0.0,"",0.0,"",0.0,"",0.1867,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382856107050000201106210858^03,6/21/2011,1.0,m,CO,38.4822137,-107.0839377,0.0,"",0.0,"",0.0,"",2.5,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382831107172600200205141033^03,5/14/2002,1.0,m,CO,38.47526994,-107.2911664,0.0,"",0.0,"",0.0,"",2.457,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20174BCA001-20160810_S-IVP,8/10/2016,0.0,"",CO,39.080885,-107.886603,0.0,"",0.0,"",0.0,"",2.2,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-2015CPW084-20140722_S-IVP,7/22/2014,0.0,"",CO,39.948418,-105.359495,0.0,"",0.0,"",0.0,"",0.76,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20054020001-20040826_S-IVP,8/26/2004,0.0,"",CO,37.39903,-107.66197,0.0,"",0.0,"",0.0,"",1.4,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20204037001-20190813-S-IVP,8/13/2019,0.0,"",CO,37.538437,-106.799513,0.0,"",0.0,"",0.0,"",1.8,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20196021001-20180910-S-ROUTINE,9/10/2018,0.0,"",CO,39.887221,-105.87689,0.0,"",0.0,"",0.0,"",6.857661274,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-CHTLKND1201806111730001.0F,6/11/2018,1.0,m,CO,39.5542,-105.0608,0.0,"",0.0,"",0.0,"",0.023,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-2016CPW035-20151005_S-IVP,10/5/2015,0.0,"",CO,40.078473,-105.212617,0.0,"",0.0,"",0.0,"",4.21,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
NARS_WQX-QWCL:1403:1:070702:P,7/2/2007,0.0,"",CO,40.43327881,-105.0337077,0.0,"",0.0,"",0.0,"",1.925,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382702107203900200307071015^01,7/7/2003,0.0,"",CO,38.45054696,-107.3447785,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
SOUTHUTE-NPR6  08/02/2012P,8/2/2012,0.0,"",CO,37.101314,-107.627764,0.0,"",0.0,"",0.0,"",40418.3,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
NARS_WQX-NRS_CO-10235:20180805:SR:,8/5/2018,0.0,"",CO,40.39450659,-103.4773326,0.0,"",0.0,"",0.0,"",7.88,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-2015CPW116-20140826_S-IVP,8/26/2014,0.0,"",CO,37.776223,-107.176682,0.0,"",0.0,"",0.0,"",18.15,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-2015CPW106-20140924_S-IVP,9/24/2014,0.0,"",CO,37.50444,-107.223978,0.0,"",0.0,"",0.0,"",4.62,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-2015CPW180-20150511_S-IVP,5/11/2015,0.0,"",CO,37.218215,-107.897637,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
SOUTHUTE-Long Hollow 08/28/2013P,8/28/2013,0.0,"",CO,37.053246,-108.181818,0.0,"",0.0,"",0.0,"",1440.3,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382831107172600200509191238^01,9/19/2005,3.2,ft,CO,38.47526994,-107.2911664,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_383028107162200200108211204^01,8/21/2001,0.0,"",CO,38.5077701,-107.2733881,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_383103106594200_201709142,9/14/2017,0.0,"",CO,38.51749077,-106.9956012,0.0,"",132.29999999999998,g/m2,370.0,None,28.1,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-2015CPW097-20140924_S-IVP,9/24/2014,0.0,"",CO,40.634877,-105.16846,0.0,"",0.0,"",0.0,"",17.76,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_383103106594200200712171455^01,12/17/2007,0.0,"",CO,38.51749077,-106.9956012,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-11250-20060913-S-ROUTINE,9/13/2006,0.0,"",CO,39.27223,-107.85088,0.0,"",0.0,"",0.0,"",56.11,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382702107203900200502170930^01,2/17/2005,0.0,"",CO,38.45054696,-107.3447785,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-USFSPIKE1-20120723-S-ROUTINE,7/23/2012,0.0,"",CO,39.24058,-105.28255,0.0,"",0.0,"",0.0,"",1.64,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
SOUTHUTE-NAR2 08/19/2014P,8/19/2014,0.0,"",CO,37.187031,-107.869928,0.0,"",0.0,"",0.0,"",2722.1,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20166011001-20150914-S-ROUTINE,9/14/2015,0.0,"",CO,39.2853,-106.449,0.0,"",0.0,"",0.0,"",60.3,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-CHTLKUPE1201805071650002.0F,5/7/2018,2.0,m,CO,39.54528,-105.0525,0.0,"",0.0,"",0.0,"",0.0367,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
SOUTHUTE-Florida 2 08/28/2012P,8/28/2012,0.0,"",CO,37.130432,-107.786424,0.0,"",0.0,"",0.0,"",44565.5,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
SOUTHUTE-Dry Creek 04/25/2012P,4/25/2012,0.0,"",CO,37.14385,-107.6218,0.0,"",0.0,"",0.0,"",24214.565,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20174HAA003-20160913_S-IVP,9/13/2016,0.0,"",CO,39.6084,-107.661,0.0,"",0.0,"",0.0,"",3.6,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_383103106594200201107181300^01,7/18/2011,0.0,"",CO,38.51749077,-106.9956012,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_383103106594200201201041500^01,1/4/2012,0.0,"",CO,38.51749077,-106.9956012,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20164HSA002-20150826_S-IVP,8/26/2015,0.0,"",CO,37.608092,-104.847165,0.0,"",0.0,"",0.0,"",9.8,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382831107172600202009021144_SW^03,9/2/2020,1.0,m,CO,38.47526994,-107.2911664,0.0,"",0.0,"",0.0,"",1.41,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-2015CPW206-20150513_S-IVP,5/13/2015,0.0,"",CO,38.559037,-106.039643,0.0,"",0.0,"",0.0,"",2.88,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20206004001-20190709-S-ROUTINE,7/9/2019,0.0,"",CO,37.976226,-106.666669,0.0,"",0.0,"",0.0,"",2.580047623,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_383137107183600200110091340^01,10/9/2001,0.0,"",CO,38.52693624,-107.3106108,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-CHTLKMLW1201807161800002.0F,7/16/2018,2.0,m,CO,39.54375,-105.077,0.0,"",0.0,"",0.0,"",0.065,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
NARS_WQX-COS9-0922:20130620:SR:,6/20/2013,0.0,"",CO,37.71407,-106.8382,0.0,"",0.0,"",0.0,"",2.83030303,ug/cm2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-070730JFS012-20070731_S-IVP,7/31/2007,0.0,"",CO,40.28509,-106.83545,0.0,"",0.0,"",0.0,"",14.9,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_383024107371800200509081210^01,9/8/2005,3.2,ft,CO,38.5066535,-107.6222804,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
MWRD_WQX-BARR310/22/20021B3S375510,10/22/2002,1.0,m,CO,39.961388,-104.750833,0.0,"",0.0,"",0.0,"",62.6,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
SOUTHUTE-NAR4 07/23/2014P,7/23/2014,0.0,"",CO,37.084992,-107.878383,0.0,"",0.0,"",0.0,"",9978.75,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-CHTLKMLW1201809101650003.0F,9/10/2018,3.0,m,CO,39.54375,-105.077,0.0,"",0.0,"",0.0,"",0.0763,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
NARS_WQX-NLA_CO-10108:20170906:SR:,9/6/2017,0.0,"",CO,40.087836,-105.596111,0.0,"",0.0,"",0.0,"",6.55,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20164JOA001-20150805_S-IVP,8/5/2015,0.0,"",CO,40.76827,-106.46861,0.0,"",0.0,"",0.0,"",1.7,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-10559-20070718-S-ROUTINE,7/18/2007,0.0,"",CO,38.58118,-108.40588,0.0,"",0.0,"",0.0,"",11.22,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-BCRLKUPS1201808140725000.1F,8/14/2018,0.1,m,CO,39.64867,-105.1448,0.0,"",0.0,"",0.0,"",0.1237,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-BCRLKND1201805080800009.0F,5/8/2018,9.0,m,CO,39.65167,-105.1414,0.0,"",0.0,"",0.0,"",0.0215,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-090715SMW001-20090715_S-IVP,7/15/2009,0.0,"",CO,37.9733,-108.334,0.0,"",0.0,"",0.0,"",0.42,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
