ActivityIdentifier,ActivityStartDate,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,CharacteristicName,ResultMeasureValue,ResultMeasure/MeasureUnitCode
1119USBR_WQX-18-A774,5/15/2018,,,42.7683333,-112.8783333,Chlorophyll a,11.9,mg/m3
1119USBR_WQX-18-A3456,9/18/2018,,,42.78265,-112.87604,Chlorophyll a,65.2,mg/m3
1119USBR_WQX-18-A1765,6/25/2018,,,43.9323,-116.3356,Chlorophyll a,3.6,mg/m3
1119USBR_WQX-18-A601,5/1/2018,,,42.6337,-113.612,Chlorophyll a,26.3,mg/m3
1119USBR_WQX-18-A10,1/8/2018,,,43.9323,-116.3356,Chlorophyll a,4.7,mg/m3
NARS_WQX-NRS_ID-10241:20180719:SR:,7/19/2018,,,44.20986481,-115.5467376,Chlorophyll a,0.56,ug/L
1119USBR_WQX-18-A287,3/19/2018,,,43.8963556,-116.6267361,Chlorophyll a,1.9,mg/m3
1119USBR_WQX-18-A1088,6/5/2018,,,42.93406,-112.74184,Chlorophyll a,2.4,mg/m3
1119USBR_WQX-18-A1012,5/29/2018,1,m,42.6708333,-113.4833333,Chlorophyll a,6.2,mg/m3
USACENWS_WQX-SUNNYSIDE:20180720:0601:SR,7/20/2018,,,48.285809,-116.418256,Chlorophyll a,1.5,ug/L
1119USBR_WQX-18-A1391,6/18/2018,1,m,42.66665,-113.4564,Chlorophyll a,5.4,mg/m3
1119USBR_WQX-18-A1996,7/10/2018,,,42.5219444,-114.0169444,Chlorophyll a,28.2,mg/m3
1119USBR_WQX-18-A4098,11/28/2018,,,44.0713889,-116.9325,Chlorophyll a,36.6,mg/m3
1119USBR_WQX-18-A3,1/3/2018,,,43.9323,-116.3356,Chlorophyll a,6,mg/m3
1119USBR_WQX-18-A3562,9/25/2018,,,43.9323,-116.3356,Chlorophyll a,2.8,mg/m3
1119USBR_WQX-18-A2713,8/8/2018,,,42.93406,-112.74184,Chlorophyll a,41.4,mg/m3
1119USBR_WQX-18-A616,5/2/2018,,,43.9323,-116.3356,Chlorophyll a,< 1.4,mg/m3
1119USBR_WQX-18-A1097,6/5/2018,1,m,43.5330556,-116.62,Chlorophyll a,1.3,mg/m3
1119USBR_WQX-18-A713,5/8/2018,,,42.97053,-112.6945,Chlorophyll a,10.9,mg/m3
1119USBR_WQX-18-A1997,7/10/2018,,,42.5219444,-114.0169444,Chlorophyll a,33.6,mg/m3
1119USBR_WQX-18-A1276,6/12/2018,,,42.5219444,-114.0169444,Chlorophyll a,15.2,mg/m3
1119USBR_WQX-18-A3164,8/28/2018,,,43.9323,-116.3356,Chlorophyll a,4.5,mg/m3
1119USBR_WQX-18-A3431,9/18/2018,,,42.7683333,-112.8783333,Chlorophyll a,61.2,mg/m3
USACENWS_WQX-ODEN:20180720:0601:SR,7/20/2018,,,48.306811,-116.463957,Chlorophyll a,1.2,ug/L
1119USBR_WQX-18-A479,4/17/2018,,,42.7683333,-112.8783333,Chlorophyll a,49.9,mg/m3
1119USBR_WQX-18-A1090,6/5/2018,,,42.78265,-112.87604,Chlorophyll a,3,mg/m3
OREGONDEQ-1809147-03,9/11/2018,,,42.91328,-116.995,Chlorophyll a,0.4,ug/L
OREGONDEQ-1811008-03,10/30/2018,,,42.91328,-116.995,Pheophytin a,2.1,ug/L
1119USBR_WQX-18-A2825,8/14/2018,1,m,43.3294444,-111.2047222,Chlorophyll a,1.5,mg/m3
1119USBR_WQX-18-A1984,7/9/2018,,,42.97053,-112.6945,Chlorophyll a,50.5,mg/m3
1119USBR_WQX-18-A4153,12/13/2018,,,43.9231167,-116.4427472,Chlorophyll a,0.8,mg/m3
1119USBR_WQX-18-A1854,6/27/2018,,,42.93406,-112.74184,Chlorophyll a,21.2,mg/m3
1119USBR_WQX-18-A3255,9/4/2018,,,42.5219444,-114.0169444,Chlorophyll a,56.8,mg/m3
NARS_WQX-NRS_ID-10303:20180823:SR:,8/23/2018,,,48.26628188,-116.8604859,Chlorophyll a,0.54,ug/L
NARS_WQX-NRS_ID-10203:20180821:SR:,8/21/2018,,,47.69644765,-116.9152781,Chlorophyll a,2.45,ug/L
1119USBR_WQX-18-A2065,7/16/2018,,,42.7813889,-112.875,Zooplankton,< 1,#/L
1119USBR_WQX-18-A1987,7/9/2018,,,42.78265,-112.87604,Chlorophyll a,9.2,mg/m3
1119USBR_WQX-18-A4002,10/29/2018,,,44.0713889,-116.9325,Chlorophyll a,26.7,mg/m3
1119USBR_WQX-18-A3256,9/4/2018,,,42.5219444,-114.0169444,Chlorophyll a,60.5,mg/m3
1119USBR_WQX-18-A2337,7/24/2018,,,42.6337,-113.612,Chlorophyll a,13.7,mg/m3
1119USBR_WQX-18-A2310,7/23/2018,1,m,42.66665,-113.4564,Chlorophyll a,8.2,mg/m3
1119USBR_WQX-18-A2891,8/15/2018,1,m,43.59,-111.77,Chlorophyll a,2.2,mg/m3
1119USBR_WQX-18-A3435,9/18/2018,,,42.5219444,-114.0169444,Chlorophyll a,64,mg/m3
1119USBR_WQX-18-A1819,6/26/2018,,,42.5219444,-114.0169444,Chlorophyll a,24.4,mg/m3
1119USBR_WQX-18-A4156,12/13/2018,,,43.9231167,-116.4427472,Chlorophyll a,< 0.5,mg/m3
1119USBR_WQX-18-A2274,7/19/2018,1,m,43.5541667,-116.6616667,Chlorophyll a,5.1,mg/m3
NARS_WQX-NRS_ID-10431:20180724:SR:,7/24/2018,,,42.45555648,-112.0018302,Chlorophyll a,1.58,ug/L
1119USBR_WQX-18-A2640,8/7/2018,,,42.5219444,-114.0169444,Chlorophyll a,20.1,mg/m3
1119USBR_WQX-18-A2714,8/8/2018,,,42.84309,-112.82625,Chlorophyll a,26.5,mg/m3
1119USBR_WQX-18-A3218,8/29/2018,,,42.93406,-112.74184,Chlorophyll a,48.3,mg/m3
NARS_WQX-NRS_ID-10402:20180730:SR:,7/30/2018,,,45.53056459,-116.0130752,Chlorophyll a,0.77,ug/L
1119USBR_WQX-18-A1648,6/20/2018,,,42.78265,-112.87604,Chlorophyll a,2.8,mg/m3
1119USBR_WQX-18-A4102,11/28/2018,,,43.9323,-116.3356,Chlorophyll a,2.8,mg/m3
1119USBR_WQX-18-A2361,7/25/2018,1,m,42.7813889,-112.875,Zooplankton,< 1,#/L
NARS_WQX-NRS_ID-10218:20180723:SR:,7/23/2018,,,42.46121103,-111.9125695,Chlorophyll a,0.78,ug/L
1119USBR_WQX-18-A838,5/21/2018,1,m,43.9333333,-116.4416667,Chlorophyll a,0.9,mg/m3
1119USBR_WQX-18-A1093,6/5/2018,1,m,43.5825,-116.6983333,Chlorophyll a,1.7,mg/m3
1119USBR_WQX-18-A3272,9/5/2018,,,42.6708333,-113.4833333,Chlorophyll a,30.3,mg/m3
1119USBR_WQX-18-A1985,7/9/2018,,,42.93406,-112.74184,Chlorophyll a,48.1,mg/m3
1119USBR_WQX-18-A1767,6/25/2018,,,43.9231167,-116.4427472,Chlorophyll a,5.6,mg/m3
1119USBR_WQX-18-A3004,8/21/2018,,,42.7683333,-112.8783333,Chlorophyll a,22.7,mg/m3
1119USBR_WQX-18-A1651,6/20/2018,1,m,43.4261111,-114.0305556,Chlorophyll a,0.8,mg/m3
1119USBR_WQX-18-A1766,6/25/2018,,,44.0713889,-116.9325,Chlorophyll a,8.8,mg/m3
1119USBR_WQX-18-A3973,10/22/2018,,,42.93406,-112.74184,Chlorophyll a,4.6,mg/m3
USACENWS_WQX-KOOTENAI:20180720:0601:SR,7/20/2018,,,48.3026811,-116.491906,Chlorophyll a,1.6,ug/L
1119USBR_WQX-18-A619,5/2/2018,,,43.8963556,-116.6267361,Chlorophyll a,1.5,mg/m3
1119USBR_WQX-18-A2361,7/25/2018,1,m,42.7813889,-112.875,Chlorophyll a,22.8,mg/m3
1119USBR_WQX-18-A1502,6/19/2018,1,m,43.3294444,-111.2047222,Chlorophyll a,2.6,mg/m3
1119USBR_WQX-18-A3971,10/22/2018,,,42.78265,-112.87604,Chlorophyll a,17.8,mg/m3
NARS_WQX-NRS_ID-10284:20180830:SR:,8/30/2018,,,46.07413004,-116.9562342,Chlorophyll a,1.24,ug/L
1119USBR_WQX-18-A1273,6/12/2018,,,42.7683333,-112.8783333,Chlorophyll a,4.2,mg/m3
1119USBR_WQX-18-A1646,6/20/2018,1,m,42.7813889,-112.875,Chlorophyll a,1.1,mg/m3
1119USBR_WQX-18-A1102,6/5/2018,1,m,43.58689,-116.72841,Chlorophyll a,1.5,mg/m3
1119USBR_WQX-18-A2273,7/18/2018,,,44.61639,-111.36991,Chlorophyll a,1.5,mg/m3
1119USBR_WQX-18-A2276,7/19/2018,,,43.58689,-116.72841,Chlorophyll a,6.6,mg/m3
OREGONDEQ-1808016-02,7/31/2018,,,42.91328,-116.995,Chlorophyll a,5.6,ug/L
OREGONDEQ-1805076-03,5/15/2018,,,42.91328,-116.995,Chlorophyll a,1,ug/L
1119USBR_WQX-18-A6,1/8/2018,,,43.9323,-116.3356,Chlorophyll a,5.3,mg/m3
1119USBR_WQX-18-A3273,9/5/2018,,,42.66665,-113.4564,Chlorophyll a,41.3,mg/m3
1119USBR_WQX-18-A1504,6/19/2018,,,43.3294444,-111.2047222,Chlorophyll a,2.6,mg/m3
1119USBR_WQX-18-A1971,7/9/2018,,,43.9323,-116.3356,Chlorophyll a,1.7,mg/m3
1119USBR_WQX-18-A4154,12/13/2018,,,43.8963556,-116.6267361,Chlorophyll a,3.4,mg/m3
1119USBR_WQX-18-A776,5/15/2018,,,42.5219444,-114.0169444,Chlorophyll a,< 0.5,mg/m3
NARS_WQX-NRS_ID-10490:20180814:SR:,8/14/2018,,,45.13618762,-113.9096247,Chlorophyll a,1.66,ug/L
1119USBR_WQX-18-A1994,7/10/2018,,,42.6337,-113.612,Chlorophyll a,13.4,mg/m3
1119USBR_WQX-18-A385,4/3/2018,,,42.78265,-112.87604,Chlorophyll a,32.8,mg/m3
1119USBR_WQX-18-A9,1/8/2018,,,43.8963556,-116.6267361,Chlorophyll a,6.2,mg/m3
1119USBR_WQX-18-A2638,8/7/2018,,,42.7683333,-112.8783333,Chlorophyll a,14.1,mg/m3
NARS_WQX-NRS_ID-10484:20180725:SR:,7/25/2018,,,42.87994749,-112.4731285,Chlorophyll a,52,ug/L
NARS_WQX-NRS_ID-10378:20180731:SR:,7/31/2018,,,45.51915484,-115.9668094,Chlorophyll a,0.7,ug/L
1119USBR_WQX-18-A1505,6/19/2018,1,m,43.32866,-111.209,Chlorophyll a,2.4,mg/m3
1119USBR_WQX-18-A8,1/8/2018,,,43.9231167,-116.4427472,Chlorophyll a,2.7,mg/m3
1119USBR_WQX-18-A3979,10/24/2018,0.5,m,42.0538333,-116.1704999,Chlorophyll a,5.3,mg/m3
1119USBR_WQX-18-A836,5/21/2018,1,m,43.9333333,-116.4416667,Chlorophyll a,0.9,mg/m3
1119USBR_WQX-18-A1768,6/25/2018,,,43.8963556,-116.6267361,Chlorophyll a,5,mg/m3
1119USBR_WQX-18-A286,3/19/2018,,,43.9323,-116.3356,Chlorophyll a,2.1,mg/m3
NARS_WQX-NRS_ID-10194:20180716:SR:,7/16/2018,,,45.33148348,-115.9499493,Chlorophyll a,0.26,ug/L
1119USBR_WQX-18-A1972,7/9/2018,,,44.0713889,-116.9325,Chlorophyll a,3.6,mg/m3
NARS_WQX-NRS_ID-10397:20180809:SR:,8/9/2018,,,43.30879159,-116.5772537,Chlorophyll a,15.41,ug/L
USACENWS_WQX-GARFIELD:20180831:0606:SR,8/31/2018,,,48.179765,-116.430853,Chlorophyll a,2.136,ug/L
1119USBR_WQX-18-A2926,8/16/2018,1,m,44.5277778,-116.0541667,Chlorophyll a,13.8,mg/m3
OREGONDEQ-1805076-03,5/15/2018,,,42.91328,-116.995,Pheophytin a,1.1,ug/L
1119USBR_WQX-18-A1313,6/13/2018,1,m,43.5541667,-116.6616667,Chlorophyll a,1.5,mg/m3
1119USBR_WQX-18-A4077,11/26/2018,,,42.78265,-112.87604,Chlorophyll a,40.3,mg/m3
1119USBR_WQX-18-A1074,5/31/2018,1,m,42.7813889,-112.875,Zooplankton,< 1,#/L
1119USBR_WQX-18-A3162,8/28/2018,,,43.9231167,-116.4427472,Chlorophyll a,4.8,mg/m3
1119USBR_WQX-18-A2873,8/15/2018,1,m,42.7813889,-112.875,Chlorophyll a,21.4,mg/m3
1119USBR_WQX-18-A2336,7/24/2018,,,42.7683333,-112.8783333,Chlorophyll a,17.6,mg/m3
1119USBR_WQX-18-A1840,6/27/2018,1,m,43.3583333,-115.4444444,Chlorophyll a,3.4,mg/m3
1119USBR_WQX-18-A604,5/1/2018,,,42.5219444,-114.0169444,Chlorophyll a,28.6,mg/m3
1119USBR_WQX-18-A778,5/15/2018,,,42.5219444,-114.0169444,Chlorophyll a,22.5,mg/m3
1119USBR_WQX-18-A2924,8/16/2018,1,m,44.5277778,-116.0541667,Chlorophyll a,12.8,mg/m3
1119USBR_WQX-18-A3457,9/18/2018,,,42.93406,-112.74184,Chlorophyll a,17.5,mg/m3
1119USBR_WQX-18-A3005,8/21/2018,,,42.6337,-113.612,Chlorophyll a,29.6,mg/m3
1119USBR_WQX-18-A482,4/17/2018,,,42.5219444,-114.0169444,Chlorophyll a,44.9,mg/m3
1119USBR_WQX-18-A3219,8/29/2018,,,42.84309,-112.82625,Chlorophyll a,67.9,mg/m3
1119USBR_WQX-18-A387,4/3/2018,,,42.93406,-112.74184,Chlorophyll a,18.9,mg/m3
1119USBR_WQX-18-A626,5/7/2018,1,m,43.5541667,-116.6616667,Chlorophyll a,2.3,mg/m3
1119USBR_WQX-18-A2063,7/16/2018,1,m,42.7813889,-112.875,Chlorophyll a,6.2,mg/m3
1119USBR_WQX-18-A289,3/19/2018,,,43.9323,-116.3356,Chlorophyll a,< 0.5,mg/m3
1119USBR_WQX-18-A4078,11/26/2018,,,42.84309,-112.82625,Chlorophyll a,34.7,mg/m3
1119USBR_WQX-1907093-01,7/30/2019,,,42.6708333,-113.4833333,Pheophytin a,<0.5,mg/m3
1119USBR_WQX-1906073-01,6/25/2019,,,42.78265,-112.87604,Pheophytin a,<0.5,mg/m3
1119USBR_WQX-1906051-01,6/18/2019,,,43.3294444,-111.2047222,"Chlorophyll a, corrected for pheophytin",3.4,mg/m3
1119USBR_WQX-1908030-05,8/7/2019,,,44.6194444,-116.0930556,Pheophytin a,<0.5,mg/m3
NARS_WQX-NRS_ID-10255:20190716:SR:,7/16/2019,,,43.27597596,-111.2418615,Chlorophyll a,1.18,ug/L
1119USBR_WQX-1909034-01,9/18/2019,,,42.93406,-112.74184,"Chlorophyll a, corrected for pheophytin",25.3,mg/m3
UTAHDWQ_WQX-IDEQBL191007-4906960-1007-2-A,10/7/2019,,,42.06938,-111.33716,Pheophytin a,,ug/L
1119USBR_WQX-19-A146,3/4/2019,,,43.9323,-116.3356,Chlorophyll a,4,mg/m3
1119USBR_WQX-1906034-03,6/12/2019,,,44.5277778,-116.0541667,"Chlorophyll a, corrected for pheophytin",1.7,mg/m3
1119USBR_WQX-1910005-03,10/1/2019,,,42.84309,-112.82625,Pheophytin a,1.8,mg/m3
1119USBR_WQX-1910026-01,10/15/2019,,,44.6693,-116.1012,Pheophytin a,<0.5,mg/m3
1119USBR_WQX-1905011-03,5/6/2019,,,42.93406,-112.74184,"Chlorophyll a, corrected for pheophytin",20.3,mg/m3
1119USBR_WQX-1909024-05,9/10/2019,,,44.5277778,-116.0541667,"Chlorophyll a, corrected for pheophytin",7.8,mg/m3
1119USBR_WQX-1908004-05,7/31/2019,,,44.3788889,-111.3966667,Pheophytin a,<0.5,mg/m3
1119USBR_WQX-1906077-04,6/26/2019,,,43.5416667,-111.7369444,"Chlorophyll a, corrected for pheophytin",3.2,mg/m3
NARS_WQX-NRS_ID-10307:20190807:SR:,8/7/2019,,,44.40736207,-111.5839679,Chlorophyll a,1.09,ug/L
OREGONDEQ-1905127-03,5/14/2019,,,42.91328,-116.995,Chlorophyll a,2.6,ug/L
1119USBR_WQX-1906034-01,6/12/2019,,,44.6693,-116.1012,"Chlorophyll a, corrected for pheophytin",1.7,mg/m3
1119USBR_WQX-1906051-01,6/18/2019,,,43.3294444,-111.2047222,Pheophytin a,<0.5,mg/m3
UTAHDWQ_WQX-IDEQBL191007-4906962-1007-2-A,10/7/2019,,,42.06938,-111.33716,"Chlorophyll a, corrected for pheophytin",0.471,ug/L
1119USBR_WQX-1910026-05,10/15/2019,,,44.5277778,-116.0541667,Pheophytin a,<0.5,mg/m3
OREGONDEQ-1909104-02,9/10/2019,,,42.91328,-116.995,Pheophytin a,3.4,ug/L
1119USBR_WQX-1906034-02,6/12/2019,,,44.6194444,-116.0930556,Pheophytin a,<0.5,mg/m3
1119USBR_WQX-1908010-01,8/1/2019,,,42.7813889,-112.875,"Chlorophyll a, corrected for pheophytin",7.4,mg/m3
1119USBR_WQX-1909006-01,9/3/2019,,,42.78265,-112.87604,Pheophytin a,<0.5,mg/m3
1119USBR_WQX-1908010-01,8/1/2019,,,42.7813889,-112.875,Pheophytin a,<0.5,mg/m3
1119USBR_WQX-1906073-03,6/25/2019,,,42.93406,-112.74184,Pheophytin a,1.7,mg/m3
NARS_WQX-NRS_ID-10260:20190731:SR:,7/31/2019,,,43.92201824,-114.1142041,Chlorophyll a,0.73,ug/L
NARS_WQX-NRS_ID-10236:20190814:SR:,8/14/2019,,,44.84403732,-113.8166768,Chlorophyll a,0.13,ug/L
1119USBR_WQX-1910005-01,10/1/2019,,,42.78265,-112.87604,Pheophytin a,<0.6,mg/m3
1119USBR_WQX-1908030-04,8/7/2019,,,44.6777778,-116.0819444,Pheophytin a,<0.5,mg/m3
UTAHDWQ_WQX-IDEQBL190909-4906960-0909-2-A,9/9/2019,,,42.06938,-111.33716,"Chlorophyll a, uncorrected for pheophytin",0.567,ug/L
UTAHDWQ_WQX-IDEQBL190909-4906950-0909-2-A,9/9/2019,,,42.03482,-111.32891,Pheophytin a,,ug/L
NARS_WQX-NRS_ID-10417:20190820:SR:,8/20/2019,,,47.23101448,-116.2730928,Chlorophyll a,0.57,ug/L
1119USBR_WQX-1909024-01,9/10/2019,,,44.6693,-116.1012,Pheophytin a,<0.5,mg/m3
1119USBR_WQX-1905011-01,5/6/2019,,,42.78265,-112.87604,Pheophytin a,<0.5,mg/m3
UTAHDWQ_WQX-IDEQBL190909-4906960-0909-2-A,9/9/2019,,,42.06938,-111.33716,Pheophytin a,1,ug/L
1119USBR_WQX-1906077-01,6/26/2019,,,43.59,-111.77,Pheophytin a,<0.5,mg/m3
1119USBR_WQX-1908030-01,8/7/2019,,,44.6986111,-116.1055556,"Chlorophyll a, corrected for pheophytin",7.2,mg/m3
1119USBR_WQX-1908004-01,7/31/2019,,,44.4197222,-111.3972222,"Chlorophyll a, corrected for pheophytin",2.1,mg/m3
1119USBR_WQX-1908004-03,7/31/2019,,,44.42,-111.4436111,"Chlorophyll a, corrected for pheophytin",11.8,mg/m3
UTAHDWQ_WQX-IDEQBL191007-4906950-1007-2-A,10/7/2019,,,42.03482,-111.32891,"Chlorophyll a, corrected for pheophytin",0.473,ug/L
NARS_WQX-NRS_ID-10396:20190812:SR:,8/12/2019,,,46.44126081,-116.2131745,Chlorophyll a,1.51,ug/L
1119USBR_WQX-1908074-02,8/19/2019,,,42.84309,-112.82625,Pheophytin a,1,mg/m3
1119USBR_WQX-1905065-01,5/29/2019,,,42.78265,-112.87604,"Chlorophyll a, corrected for pheophytin",14.1,mg/m3
NARS_WQX-NRS_ID-10427:20190815:SR:,8/15/2019,,,45.10608604,-113.6464047,Chlorophyll a,0.3,ug/L
UTAHDWQ_WQX-IDEQBL191007-4906960-1007-2-A,10/7/2019,,,42.06938,-111.33716,"Chlorophyll a, uncorrected for pheophytin",0.689,ug/L
1119USBR_WQX-1908030-04,8/7/2019,,,44.6777778,-116.0819444,"Chlorophyll a, corrected for pheophytin",7.1,mg/m3
1119USBR_WQX-19-A54,1/29/2019,,,43.8963556,-116.6267361,Chlorophyll a,5.5,mg/m3
NARS_WQX-NRS_ID-10483:20190819:SR:,8/19/2019,,,46.04582571,-115.8645184,Chlorophyll a,1.69,ug/L
1119USBR_WQX-1906045-01,6/17/2019,,,42.6708333,-113.4833333,Pheophytin a,<0.5,mg/m3
1119USBR_WQX-1906043-03,6/12/2019,,,42.93406,-112.74184,"Chlorophyll a, corrected for pheophytin",8.9,mg/m3
1119USBR_WQX-1910026-04,10/15/2019,,,44.6194444,-116.0930556,Pheophytin a,<0.5,mg/m3
NARS_WQX-NRS_ID-10424:20190801:SR:,8/1/2019,,,44.05418728,-113.4389387,Chlorophyll a,2.04,ug/L
1119USBR_WQX-1909034-01,9/18/2019,,,42.93406,-112.74184,Pheophytin a,9.8,mg/m3
OREGONDEQ-1905127-03,5/14/2019,,,42.91328,-116.995,Pheophytin a,1.9,ug/L
1119USBR_WQX-1906034-02,6/12/2019,,,44.6194444,-116.0930556,"Chlorophyll a, corrected for pheophytin",1.6,mg/m3
NARS_WQX-NRS_ID-10308:20190627:SR:,6/27/2019,,,44.0346782,-116.9170337,Chlorophyll a,4.04,ug/L
1119USBR_WQX-1905011-02,5/6/2019,,,42.84309,-112.82625,Pheophytin a,<0.5,mg/m3
1119USBR_WQX-1908008-01,7/31/2019,,,42.78265,-112.87604,"Chlorophyll a, corrected for pheophytin",19.6,mg/m3
1119USBR_WQX-1907051-01,7/16/2019,,,42.78265,-112.87604,Pheophytin a,<0.5,mg/m3
1119USBR_WQX-1904028-02,4/17/2019,,,42.84309,-112.82625,Pheophytin a,2.3,mg/m3
1119USBR_WQX-19-A51,1/29/2019,,,43.9323,-116.3356,Chlorophyll a,3,mg/m3
1119USBR_WQX-1908008-03,7/31/2019,,,42.84309,-112.82625,"Chlorophyll a, corrected for pheophytin",78.3,mg/m3
UTAHDWQ_WQX-IDEQBL190909-4906950-0909-2-A,9/9/2019,,,42.03482,-111.32891,"Chlorophyll a, uncorrected for pheophytin",0.591,ug/L
UTAHDWQ_WQX-IDEQBL191007-4906962-1007-2-A,10/7/2019,,,42.06938,-111.33716,"Chlorophyll a, uncorrected for pheophytin",0.631,ug/L
1119USBR_WQX-1905065-03,5/29/2019,,,42.93406,-112.74184,"Chlorophyll a, corrected for pheophytin",17.1,mg/m3
1119USBR_WQX-1906034-03,6/12/2019,,,44.5277778,-116.0541667,Pheophytin a,<0.5,mg/m3
1119USBR_WQX-1904028-01,4/17/2019,,,42.78265,-112.87604,"Chlorophyll a, corrected for pheophytin",15.6,mg/m3
1119USBR_WQX-1906043-02,6/12/2019,,,42.84309,-112.82625,Pheophytin a,0.9,mg/m3
1119USBR_WQX-1908008-01,7/31/2019,,,42.78265,-112.87604,Pheophytin a,<0.5,mg/m3
1119USBR_WQX-1910005-03,10/1/2019,,,42.84309,-112.82625,"Chlorophyll a, corrected for pheophytin",50,mg/m3
1119USBR_WQX-1905065-01,5/29/2019,,,42.78265,-112.87604,Pheophytin a,1.2,mg/m3
1119USBR_WQX-1908062-04,8/14/2019,,,44.6194444,-116.0930556,Pheophytin a,<0.5,mg/m3
NARS_WQX-NRS_ID-10210:20190826:SR:,8/26/2019,,,45.38527554,-115.5332862,Chlorophyll a,1.19,ug/L
1119USBR_WQX-1910005-02,10/1/2019,,,42.82102,-112.84365,Pheophytin a,<1.3,mg/m3
UTAHDWQ_WQX-IDEQBL191007-4906960-1007-2-A,10/7/2019,,,42.06938,-111.33716,"Chlorophyll a, corrected for pheophytin",0.704,ug/L
1119USBR_WQX-1909024-02,9/10/2019,,,44.6194444,-116.0930556,Pheophytin a,1,mg/m3
1119USBR_WQX-1905011-04,5/6/2019,,,42.97053,-112.6945,Pheophytin a,<0.5,mg/m3
1119USBR_WQX-1908082-05,8/20/2019,,,42.0538333,-116.1704999,Pheophytin a,<0.5,mg/m3
1119USBR_WQX-1907051-02,7/16/2019,,,42.84309,-112.82625,Pheophytin a,1.2,mg/m3
1119USBR_WQX-1905065-02,5/29/2019,,,42.84309,-112.82625,"Chlorophyll a, corrected for pheophytin",13.4,mg/m3
1119USBR_WQX-19-A145,3/4/2019,,,43.8963556,-116.6267361,Chlorophyll a,2.5,mg/m3
1119USBR_WQX-1910005-02,10/1/2019,,,42.82102,-112.84365,"Chlorophyll a, corrected for pheophytin",403,mg/m3
1119USBR_WQX-1906043-02,6/12/2019,,,42.84309,-112.82625,"Chlorophyll a, corrected for pheophytin",7.6,mg/m3
1119USBR_WQX-1907087-01,7/29/2019,,,43.4261111,-114.0305556,Pheophytin a,<0.5,mg/m3
1119USBR_WQX-1908074-01,8/19/2019,,,42.78265,-112.87604,Pheophytin a,<0.5,mg/m3
1119USBR_WQX-1906053-01,6/19/2019,,,42.78265,-112.87604,Pheophytin a,1.3,mg/m3
1119USBR_WQX-19-A144,3/4/2019,,,43.9231167,-116.4427472,Chlorophyll a,1.6,mg/m3
NARS_WQX-NRS_ID-10198:20190813:SR:,8/13/2019,,,46.13488438,-115.9599482,Chlorophyll a,1.7,ug/L
1119USBR_WQX-1906073-02,6/25/2019,,,42.84309,-112.82625,"Chlorophyll a, corrected for pheophytin",3.4,mg/m3
1119USBR_WQX-1905065-03,5/29/2019,,,42.93406,-112.74184,Pheophytin a,4,mg/m3
1119USBR_WQX-1908082-05,8/20/2019,,,42.0538333,-116.1704999,"Chlorophyll a, corrected for pheophytin",6,mg/m3
1119USBR_WQX-1906077-01,6/26/2019,,,43.59,-111.77,"Chlorophyll a, corrected for pheophytin",2.2,mg/m3
1119USBR_WQX-1907020-01,7/9/2019,,,43.3294444,-111.2047222,"Chlorophyll a, corrected for pheophytin",1.7,mg/m3
1119USBR_WQX-19-A500,5/6/2019,,,42.93406,-112.74184,Chlorophyll a,20.3,mg/m3
1119USBR_WQX-1908094-01,8/22/2019,,,42.78265,-112.87604,Pheophytin a,<0.5,mg/m3
1119USBR_WQX-1907033-01,7/11/2019,,,44.6693,-116.1012,"Chlorophyll a, corrected for pheophytin",4.9,mg/m3
UTAHDWQ_WQX-IDEQBL191007-4906962-1007-2-A,10/7/2019,,,42.06938,-111.33716,Pheophytin a,,ug/L
UTAHDWQ_WQX-IDEQBL190909-4906962-0909-2-A,9/9/2019,,,42.06938,-111.33716,"Chlorophyll a, corrected for pheophytin",0.7,ug/L
1119USBR_WQX-1907033-03,7/11/2019,,,44.5277778,-116.0541667,Pheophytin a,<0.5,mg/m3
1119USBR_WQX-1905065-02,5/29/2019,,,42.84309,-112.82625,Pheophytin a,<0.5,mg/m3
1119USBR_WQX-1907093-01,7/30/2019,,,42.6708333,-113.4833333,"Chlorophyll a, corrected for pheophytin",7.9,mg/m3
1119USBR_WQX-1909006-03,9/3/2019,,,42.93406,-112.74184,Pheophytin a,7,mg/m3
1119USBR_WQX-1908074-02,8/19/2019,,,42.84309,-112.82625,"Chlorophyll a, corrected for pheophytin",12.9,mg/m3
1119USBR_WQX-1909006-02,9/3/2019,,,42.84309,-112.82625,"Chlorophyll a, corrected for pheophytin",27.1,mg/m3
UTAHDWQ_WQX-IDEQBL191007-4906950-1007-2-A,10/7/2019,,,42.03482,-111.32891,"Chlorophyll a, uncorrected for pheophytin",0.463,ug/L
1119USBR_WQX-1905031-01,5/15/2019,,,43.5541667,-116.6616667,"Chlorophyll a, corrected for pheophytin",3,mg/m3
1119USBR_WQX-1908062-05,8/14/2019,,,44.5277778,-116.0541667,"Chlorophyll a, corrected for pheophytin",5.9,mg/m3
1119USBR_WQX-1909034-02,9/18/2019,,,42.84309,-112.82625,Pheophytin a,6.8,mg/m3
1119USBR_WQX-1906045-01,6/17/2019,,,42.6708333,-113.4833333,"Chlorophyll a, corrected for pheophytin",3.6,mg/m3
