ActivityIdentifier,ActivityStartDate,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,CharacteristicName,ResultMeasureValue,ResultMeasure/MeasureUnitCode
COEOMAHA_WQX-CHTLKUPE1201809101615002.5F,9/10/2018,2.5,m,39.54528,-105.0525,Chlorophyll a (probe),0.0932,volts
COEOMAHA_WQX-BCRLKND1201807170800006.5F,7/17/2018,6.5,m,39.65167,-105.1414,Chlorophyll a (probe),0.0387,volts
COEOMAHA_WQX-CCRLKND1201805071500002.0PQN2,5/7/2018,2,m,39.64894,-104.8536,Phytoplankton biovolume,2550.368131,um3/mL
COEOMAHA_WQX-CCRLKND1201809101430000.1PQN2,9/10/2018,0.1,m,39.64894,-104.8536,Phytoplankton biovolume,7.121008167,um3/mL
COEOMAHA_WQX-CHTLKMLW1201807161800008.0F,7/16/2018,8,m,39.54375,-105.077,Chlorophyll a (probe),0.0049,volts
COEOMAHA_WQX-BCRLKND1201807170800000.5F,7/17/2018,0.5,m,39.65167,-105.1414,Chlorophyll a (probe),0.0324,volts
COEOMAHA_WQX-CCRLKML1201806111445000.5F,6/11/2018,0.5,m,39.64175,-104.8562,Chlorophyll a (probe),0.0407,volts
COEOMAHA_WQX-CCRLKND1201805071500002.0PQN2,5/7/2018,2,m,39.64894,-104.8536,Phytoplankton biovolume,7754.608054,um3/mL
COEOMAHA_WQX-CCRLKUP1201808131430001.0F,8/13/2018,1,m,39.63557,-104.8486,Chlorophyll a (probe),0.1786,volts
COEOMAHA_WQX-CCRLKND1201805071500002.0PQN2,5/7/2018,2,m,39.64894,-104.8536,Phytoplankton biovolume,2889.100947,um3/mL
COEOMAHA_WQX-CHTLKND1201805071740002.0PQN2,5/7/2018,2,m,39.5542,-105.0608,Phytoplankton biovolume,74019.9362,um3/mL
COEOMAHA_WQX-CHTLKND1201806111730013.0F,6/11/2018,13,m,39.5542,-105.0608,Chlorophyll a (probe),0.0094,volts
COEOMAHA_WQX-CCRLKND1201806111500002.5F,6/11/2018,2.5,m,39.64894,-104.8536,Chlorophyll a (probe),0.0371,volts
NARS_WQX-NRS_CO-10484:20180813:SR:,8/13/2018,,,40.57996498,-105.0562722,Chlorophyll a,2.29,ug/L
COEOMAHA_WQX-CCRLKML1201805071450005.5F,5/7/2018,5.5,m,39.64175,-104.8562,Chlorophyll a (probe),0.093,volts
COEOMAHA_WQX-BCRLKND1201808140730003.5F,8/14/2018,3.5,m,39.65167,-105.1414,Chlorophyll a (probe),0.1407,volts
COEOMAHA_WQX-QACODTRIBFBK201806131645000.0L,6/13/2018,0,m,39.65147,-105.1471,Chlorophyll a,3,ug/L
COEOMAHA_WQX-BCRLKND1201805080800007.5F,5/8/2018,7.5,m,39.65167,-105.1414,Chlorophyll a (probe),0.0222,volts
COEOMAHA_WQX-QACODTRIBDUP201809101700000.1PQN2,9/10/2018,0.1,m,39.65167,-105.1414,Phytoplankton biovolume,26378.74778,um3/mL
COEOMAHA_WQX-CCRLKML1201807161550005.5F,7/16/2018,5.5,m,39.64175,-104.8562,Chlorophyll a (probe),0.1265,volts
21COL001_WQX-20196027001-20180912-S-ROUTINE,9/12/2018,,,40.229158,-106.058464,Chlorophyll a - Periphyton (attached),8.312316695,mg/m2
11NPSWRD_WQX-CURE_381633107054700_201807191^01,7/19/2018,,,38.27582757,-107.0969952,Floating algae mat - severity (choice list),NONE,
COEOMAHA_WQX-CCRLKML1201807161550006.0F,7/16/2018,6,m,39.64175,-104.8562,Chlorophyll a (probe),0.0889,volts
COEOMAHA_WQX-CCRLKND1201807161530000.1PQN2,7/16/2018,0.1,m,39.64894,-104.8536,Phytoplankton biovolume,5491.086272,um3/mL
COEOMAHA_WQX-BCRLKND1201805080800008.5F,5/8/2018,8.5,m,39.65167,-105.1414,Chlorophyll a (probe),0.0211,volts
COEOMAHA_WQX-CHTLKND1201808131730005.0F,8/13/2018,5,m,39.5542,-105.0608,Chlorophyll a (probe),0.1166,volts
COEOMAHA_WQX-BCRLKND1201805080800001.0F,5/8/2018,1,m,39.65167,-105.1414,Chlorophyll a (probe),0.0363,volts
COEOMAHA_WQX-BCRLKND1201808140730005.0F,8/14/2018,5,m,39.65167,-105.1414,Chlorophyll a (probe),0.1281,volts
COEOMAHA_WQX-CHTLKND1201805071740002.0PQN2,5/7/2018,2,m,39.5542,-105.0608,Phytoplankton biovolume,1507.9782,um3/mL
NARS_WQX-NRS_CO-10224:20180809:SR:,8/9/2018,,,38.86531332,-108.398139,Chlorophyll a,6.69,ug/L
COEOMAHA_WQX-CCRLKML1201808131440002.0F,8/13/2018,2,m,39.64175,-104.8562,Chlorophyll a (probe),0.1931,volts
COEOMAHA_WQX-CHTLKMLW1201805071730007.0F,5/7/2018,7,m,39.54375,-105.077,Chlorophyll a (probe),0.038,volts
COEOMAHA_WQX-CHTLKUPE1201807161750002.0F,7/16/2018,2,m,39.54528,-105.0525,Chlorophyll a (probe),0.0509,volts
COEOMAHA_WQX-BCRLKND1201805080800000.5F,5/8/2018,0.5,m,39.65167,-105.1414,Chlorophyll a (probe),0.0366,volts
COEOMAHA_WQX-CHTLKUPE1201806111645003.0F,6/11/2018,3,m,39.54528,-105.0525,Chlorophyll a (probe),0.0402,volts
COEOMAHA_WQX-CCRLKND1201809101430000.1PQN2,9/10/2018,0.1,m,39.64894,-104.8536,Phytoplankton biovolume,485853.4667,um3/mL
COEOMAHA_WQX-CHTLKUPW1201805071700007.0F,5/7/2018,7,m,39.53203,-105.0805,Chlorophyll a (probe),0.0473,volts
COEOMAHA_WQX-CHTLKUPW1201809101640002.0F,9/10/2018,2,m,39.53203,-105.0805,Chlorophyll a (probe),0.0488,volts
21COL001_WQX-20191042002-20180918-S-ROUTINE,9/18/2018,,,40.39532,-104.4928,Chlorophyll a - Periphyton (attached),3.636638554,mg/m2
COEOMAHA_WQX-CHTLKND1201806111730010.0F,6/11/2018,10,m,39.5542,-105.0608,Chlorophyll a (probe),0.0159,volts
COEOMAHA_WQX-BCRLKUPS1201805080750002.0F,5/8/2018,2,m,39.64867,-105.1448,Chlorophyll a (probe),0.0391,volts
COEOMAHA_WQX-QACODTRIBDUP201805091745002.0PQN2,5/9/2018,2,m,39.65167,-105.1414,Phytoplankton biovolume,136.6605,um3/mL
21COL001_WQX-20194016001-20180717-S-IVP,7/17/2018,,,37.608092,-104.847165,"Chlorophyll a, corrected for pheophytin",5.02016,ug/L
COEOMAHA_WQX-BCRLKND1201808140730008.0F,8/14/2018,8,m,39.65167,-105.1414,Chlorophyll a (probe),0.0879,volts
COEOMAHA_WQX-CCRLKND1201808131445005.5F,8/13/2018,5.5,m,39.64894,-104.8536,Chlorophyll a (probe),0.1514,volts
21COL001_WQX-20196017001-20180815-S-ROUTINE,8/15/2018,,,40.62228,-107.46696,Chlorophyll a - Periphyton (attached),42.08110327,mg/m2
COEOMAHA_WQX-CHTLKUPE1201805071650001.5F,5/7/2018,1.5,m,39.54528,-105.0525,Chlorophyll a (probe),0.0372,volts
COEOMAHA_WQX-CHTLKND1201805071740002.0PQN2,5/7/2018,2,m,39.5542,-105.0608,Phytoplankton biovolume,11964.2524,um3/mL
COEOMAHA_WQX-CHTLKUPE1201808131630002.0F,8/13/2018,2,m,39.54528,-105.0525,Chlorophyll a (probe),0.1229,volts
COEOMAHA_WQX-CHTLKMLW1201807161800001.0F,7/16/2018,1,m,39.54375,-105.077,Chlorophyll a (probe),0.0388,volts
COEOMAHA_WQX-BCRLKUPS1201805080750000.1F,5/8/2018,0.1,m,39.64867,-105.1448,Chlorophyll a (probe),0.0342,volts
COEOMAHA_WQX-CCRLKND1201805071500002.0PQN2,5/7/2018,2,m,39.64894,-104.8536,Phytoplankton biovolume,700.7216266,um3/mL
COEOMAHA_WQX-BCRLKUPS1201807170740001.5F,7/17/2018,1.5,m,39.64867,-105.1448,Chlorophyll a (probe),0.0348,volts
COEOMAHA_WQX-CCRLKUP1201806111430000.5F,6/11/2018,0.5,m,39.63557,-104.8486,Chlorophyll a (probe),0.0401,volts
COEOMAHA_WQX-CCRLKND1201807161530006.5F,7/16/2018,6.5,m,39.64894,-104.8536,Chlorophyll a (probe),0.085,volts
COEOMAHA_WQX-CCRLKND1201805071500002.0PQN2,5/7/2018,2,m,39.64894,-104.8536,Phytoplankton biovolume,1525.301742,um3/mL
COEOMAHA_WQX-CHTLKUPW1201805071700004.5F,5/7/2018,4.5,m,39.53203,-105.0805,Chlorophyll a (probe),0.0532,volts
COEOMAHA_WQX-QACODTRIBDUP201805091745002.0PQN2,5/9/2018,2,m,39.65167,-105.1414,Phytoplankton biovolume,523.6035,um3/mL
COEOMAHA_WQX-CCRLKUP1201806111430001.5F,6/11/2018,1.5,m,39.63557,-104.8486,Chlorophyll a (probe),0.0426,volts
21COL001_WQX-20194030001-20180724-S-IVP,7/24/2018,,,38.23488,-107.75527,"Chlorophyll a, corrected for pheophytin",1.4208,ug/L
NARS_WQX-NRS_CO-10378:20180814:SR:,8/14/2018,,,39.49891104,-105.0865186,Chlorophyll a,3.04,ug/L
COEOMAHA_WQX-CCRLKND1201805071500002.0PQN2,5/7/2018,2,m,39.64894,-104.8536,Phytoplankton biovolume,304949.9617,um3/mL
COEOMAHA_WQX-CHTLKUPW1201809101640007.0F,9/10/2018,7,m,39.53203,-105.0805,Chlorophyll a (probe),0.0306,volts
COEOMAHA_WQX-BCRLKND1201809110800000.1PQN2,9/11/2018,0.1,m,39.65167,-105.1414,Phytoplankton biovolume,29329.80477,um3/mL
NARS_WQX-NRS_CO-10226:20180719:SR:,7/19/2018,,,39.36936448,-106.4524344,Chlorophyll a,0.68,ug/L
COEOMAHA_WQX-CCRLKND1201809101430004.0F,9/10/2018,4,m,39.64894,-104.8536,Chlorophyll a (probe),0.1199,volts
COEOMAHA_WQX-CHTLKND1201809101700012.0F,9/10/2018,12,m,39.5542,-105.0608,Chlorophyll a (probe),0.0472,volts
COEOMAHA_WQX-CHTLKND1201809101700006.0F,9/10/2018,6,m,39.5542,-105.0608,Chlorophyll a (probe),0.0969,volts
COEOMAHA_WQX-QACODTRIBDUP201809101700000.1PQN2,9/10/2018,0.1,m,39.65167,-105.1414,Phytoplankton biovolume,27392.90118,um3/mL
COEOMAHA_WQX-CCRLKND1201809101430000.1PQN2,9/10/2018,0.1,m,39.64894,-104.8536,Phytoplankton biovolume,656704.5221,um3/mL
COEOMAHA_WQX-BCRLKND1201806120745007.0F,6/12/2018,7,m,39.65167,-105.1414,Chlorophyll a (probe),0.0306,volts
COEOMAHA_WQX-CHTLKND1201809101700004.0F,9/10/2018,4,m,39.5542,-105.0608,Chlorophyll a (probe),0.094,volts
COEOMAHA_WQX-BCRLKND1201805080800002.5F,5/8/2018,2.5,m,39.65167,-105.1414,Chlorophyll a (probe),0.0497,volts
NARS_WQX-NRS_CO-10479:20180716:SR:,7/16/2018,,,37.35076028,-108.2957365,Chlorophyll a,5.78,ug/L
COEOMAHA_WQX-CCRLKND1201809101430001.0F,9/10/2018,1,m,39.64894,-104.8536,Chlorophyll a (probe),0.129,volts
NARS_WQX-NRS_CO-10370:20180809:SR:,8/9/2018,,,39.11368591,-107.9785352,Chlorophyll a,1.96,ug/L
COEOMAHA_WQX-CHTLKND1201806111730009.0F,6/11/2018,9,m,39.5542,-105.0608,Chlorophyll a (probe),0.0211,volts
NARS_WQX-NRS_CO-10502:20180829:SR:,8/29/2018,,,38.13353,-105.78497,Chlorophyll a,0.61,ug/L
COEOMAHA_WQX-CHTLKMLW1201806111730002.0F,6/11/2018,2,m,39.54375,-105.077,Chlorophyll a (probe),0.0265,volts
COEOMAHA_WQX-CCRLKML1201806111445005.0F,6/11/2018,5,m,39.64175,-104.8562,Chlorophyll a (probe),0.0397,volts
COEOMAHA_WQX-CCRLKND1201809101430000.1PQN2,9/10/2018,0.1,m,39.64894,-104.8536,Phytoplankton biovolume,31904.67314,um3/mL
COEOMAHA_WQX-CHTLKUPW1201808131650002.0F,8/13/2018,2,m,39.53203,-105.0805,Chlorophyll a (probe),0.1321,volts
NARS_WQX-NRS_CO-10273:20180725:SR:,7/25/2018,,,39.63865572,-102.1136539,Chlorophyll a,14.35,ug/L
COEOMAHA_WQX-CHTLKND1201809101700000.1PQN2,9/10/2018,0.1,m,39.5542,-105.0608,Phytoplankton biovolume,17946.37864,um3/mL
COEOMAHA_WQX-BCRLKUPS1201806110735001.0F,6/11/2018,1,m,39.64867,-105.1448,Chlorophyll a (probe),0.0246,volts
COEOMAHA_WQX-CCRLKUP1201807161500002.0F,7/16/2018,2,m,39.63557,-104.8486,Chlorophyll a (probe),0.1649,volts
COEOMAHA_WQX-BCRLKND1201808140730001.5F,8/14/2018,1.5,m,39.65167,-105.1414,Chlorophyll a (probe),0.1275,volts
COEOMAHA_WQX-CHTLKUPE1201806111645003.5F,6/11/2018,3.5,m,39.54528,-105.0525,Chlorophyll a (probe),0.0489,volts
COEOMAHA_WQX-BCRLKND1201807170800001.0PQN2,7/17/2018,1,m,39.65167,-105.1414,Phytoplankton biovolume,127694.6729,um3/mL
COEOMAHA_WQX-CHTLKND1201805071740002.0PQN2,5/7/2018,2,m,39.5542,-105.0608,Phytoplankton biovolume,1192686.414,um3/mL
COEOMAHA_WQX-QACODTRIBDUP201809101700000.1PQN2,9/10/2018,0.1,m,39.65167,-105.1414,Phytoplankton biovolume,164508.4709,um3/mL
COEOMAHA_WQX-BCRLKND1201807170800001.0PQN2,7/17/2018,1,m,39.65167,-105.1414,Phytoplankton biovolume,73.72337867,um3/mL
COEOMAHA_WQX-QACODTRIBDUP201809101700000.1PQN2,9/10/2018,0.1,m,39.65167,-105.1414,Phytoplankton biovolume,478.5260368,um3/mL
COEOMAHA_WQX-BCRLKND1201809110800000.1PQN2,9/11/2018,0.1,m,39.65167,-105.1414,Phytoplankton biovolume,403.7563436,um3/mL
COEOMAHA_WQX-QACODTRIBDUP201809101700000.1PQN2,9/10/2018,0.1,m,39.65167,-105.1414,Phytoplankton biovolume,418.8828334,um3/mL
COEOMAHA_WQX-CHTLKND1201808131730010.0F,8/13/2018,10,m,39.5542,-105.0608,Chlorophyll a (probe),0.0771,volts
COEOMAHA_WQX-CHTLKMLW1201808131710002.0F,8/13/2018,2,m,39.54375,-105.077,Chlorophyll a (probe),0.1312,volts
COEOMAHA_WQX-CHTLKMLW1201807161800006.0F,7/16/2018,6,m,39.54375,-105.077,Chlorophyll a (probe),0.069,volts
COEOMAHA_WQX-CCRLKND1201809101430000.1PQN2,9/10/2018,0.1,m,39.64894,-104.8536,Phytoplankton biovolume,24436.86787,um3/mL
COEOMAHA_WQX-CHTLKND1201806111730002.0F,6/11/2018,2,m,39.5542,-105.0608,Chlorophyll a (probe),0.0252,volts
21COL001_WQX-20194058001-20180807-S-IVP,8/7/2018,,,40.555556,-105.154167,"Chlorophyll a, corrected for pheophytin",4.64921466,ug/L
11NPSWRD_WQX-CURE_383103106594200_201805171^01,5/17/2018,,,38.51749077,-106.9956012,Floating algae mat - severity (choice list),NONE,
COEOMAHA_WQX-BCRLKND1201808140730005.5F,8/14/2018,5.5,m,39.65167,-105.1414,Chlorophyll a (probe),0.1198,volts
COEOMAHA_WQX-BCRLKUPN1201807170730000.1F,7/17/2018,0.1,m,39.65147,-105.1471,Chlorophyll a (probe),0.0318,volts
COEOMAHA_WQX-CHTLKND1201806111730004.0F,6/11/2018,4,m,39.5542,-105.0608,Chlorophyll a (probe),0.0428,volts
21COL001_WQX-20196005001-20180711-S-ROUTINE,7/11/2018,,,40.381096,-106.104053,Chlorophyll a - Periphyton (attached),7.792796902,mg/m2
COEOMAHA_WQX-BCRLKND1201805080800003.5F,5/8/2018,3.5,m,39.65167,-105.1414,Chlorophyll a (probe),0.0388,volts
COEOMAHA_WQX-CHTLKUPW1201808131650005.0F,8/13/2018,5,m,39.53203,-105.0805,Chlorophyll a (probe),0.0785,volts
COEOMAHA_WQX-CCRLKML1201806111445006.5F,6/11/2018,6.5,m,39.64175,-104.8562,Chlorophyll a (probe),0.0224,volts
COEOMAHA_WQX-CHTLKND1201805071740002.0PQN2,5/7/2018,2,m,39.5542,-105.0608,Phytoplankton biovolume,158.3377,um3/mL
COEOMAHA_WQX-CHTLKUPE1201805071650000.1F,5/7/2018,0.1,m,39.54528,-105.0525,Chlorophyll a (probe),0.0254,volts
NARS_WQX-NRS_CO-10235:20180805:SR:,8/5/2018,,,40.39450659,-103.4773326,Chlorophyll a,7.88,ug/L
COEOMAHA_WQX-BCRLKND1201807170800007.0F,7/17/2018,7,m,39.65167,-105.1414,Chlorophyll a (probe),0.0344,volts
NARS_WQX-NRS_CO-10230:20180813:SR:,8/13/2018,,,40.15970306,-105.1184267,Chlorophyll a,19.36,ug/L
COEOMAHA_WQX-CHTLKND1201805071740012.0F,5/7/2018,12,m,39.5542,-105.0608,Chlorophyll a (probe),0.0365,volts
NARS_WQX-NRS_CO-10280:20180723:SR:,7/23/2018,,,39.54923086,-105.1317434,Chlorophyll a,1.22,ug/L
COEOMAHA_WQX-CHTLKMLW1201806111730006.5F,6/11/2018,6.5,m,39.54375,-105.077,Chlorophyll a (probe),0.0472,volts
COEOMAHA_WQX-CCRLKND1201805071500006.5F,5/7/2018,6.5,m,39.64894,-104.8536,Chlorophyll a (probe),0.0946,volts
COEOMAHA_WQX-CCRLKND1201806111500004.5F,6/11/2018,4.5,m,39.64894,-104.8536,Chlorophyll a (probe),0.0266,volts
COEOMAHA_WQX-CHTLKUPE1201807161750001.5F,7/16/2018,1.5,m,39.54528,-105.0525,Chlorophyll a (probe),0.0493,volts
COEOMAHA_WQX-CHTLKND1201807161845000.1PQN2,7/16/2018,0.1,m,39.5542,-105.0608,Phytoplankton biovolume,16486.71736,um3/mL
COEOMAHA_WQX-CCRLKUP1201808131430000.1F,8/13/2018,0.1,m,39.63557,-104.8486,Chlorophyll a (probe),0.0922,volts
COEOMAHA_WQX-CHTLKMLW1201806111730005.0F,6/11/2018,5,m,39.54375,-105.077,Chlorophyll a (probe),0.0347,volts
COEOMAHA_WQX-CHTLKMLW1201809101650004.0F,9/10/2018,4,m,39.54375,-105.077,Chlorophyll a (probe),0.0974,volts
COEOMAHA_WQX-CCRLKND1201809101430002.5F,9/10/2018,2.5,m,39.64894,-104.8536,Chlorophyll a (probe),0.1219,volts
COEOMAHA_WQX-CCRLKND1201808131445000.1F,8/13/2018,0.1,m,39.64894,-104.8536,Chlorophyll a (probe),0.1525,volts
COEOMAHA_WQX-CCRLKND1201809101430006.0F,9/10/2018,6,m,39.64894,-104.8536,Chlorophyll a (probe),0.0922,volts
COEOMAHA_WQX-QACODTRIBDUP201805091745002.0PQN2,5/9/2018,2,m,39.65167,-105.1414,Phytoplankton biovolume,6979.1472,um3/mL
COEOMAHA_WQX-CCRLKND1201805071500002.0PQN2,5/7/2018,2,m,39.64894,-104.8536,Phytoplankton biovolume,55987.54631,um3/mL
COEOMAHA_WQX-CCRLKND1201805071500002.0PQN2,5/7/2018,2,m,39.64894,-104.8536,Phytoplankton biovolume,99702.10356,um3/mL
COEOMAHA_WQX-CCRLKND1201805071500002.0PQN2,5/7/2018,2,m,39.64894,-104.8536,Phytoplankton biovolume,59217.59705,um3/mL
COEOMAHA_WQX-CCRLKND1201809101430001.5F,9/10/2018,1.5,m,39.64894,-104.8536,Chlorophyll a (probe),0.145,volts
COEOMAHA_WQX-CHTLKND1201809101700003.0F,9/10/2018,3,m,39.5542,-105.0608,Chlorophyll a (probe),0.0857,volts
COEOMAHA_WQX-CHTLKUPW1201805071700003.0F,5/7/2018,3,m,39.53203,-105.0805,Chlorophyll a (probe),0.0464,volts
COEOMAHA_WQX-CCRLKML1201807161550004.5F,7/16/2018,4.5,m,39.64175,-104.8562,Chlorophyll a (probe),0.1337,volts
COEOMAHA_WQX-BCRLKUPN1201806120720003.0F,6/12/2018,3,m,39.65147,-105.1471,Chlorophyll a (probe),0.037,volts
21COL001_WQX-20196015001-20180813-S-ROUTINE,8/13/2018,,,40.898748,-107.51268,Chlorophyll a - Periphyton (attached),54.03005852,mg/m2
21COL001_WQX-20194044001-20180725-S-IVP,7/25/2018,,,37.546882,-107.803533,"Chlorophyll a, corrected for pheophytin",12.16707182,ug/L
COEOMAHA_WQX-CCRLKND1201809101430005.5F,9/10/2018,5.5,m,39.64894,-104.8536,Chlorophyll a (probe),0.0944,volts
COEOMAHA_WQX-QACODTRIBFBK201805091745000.0L,5/9/2018,0,m,39.65147,-105.1471,Chlorophyll a,3,ug/L
COEOMAHA_WQX-CHTLKND1201809101700000.1PQN2,9/10/2018,0.1,m,39.5542,-105.0608,Phytoplankton biovolume,34563.3959,um3/mL
11NPSWRD_WQX-CURE_381633107054700_201805171^01,5/17/2018,,,38.27582757,-107.0969952,Floating algae mat - severity (choice list),NONE,
COEOMAHA_WQX-CCRLKND1201809101430000.1PQN2,9/10/2018,0.1,m,39.64894,-104.8536,Phytoplankton biovolume,11143.67508,um3/mL
COEOMAHA_WQX-CCRLKML1201805071450004.5F,5/7/2018,4.5,m,39.64175,-104.8562,Chlorophyll a (probe),0.0993,volts
COEOMAHA_WQX-CCRLKND1201807161530000.1PQN2,7/16/2018,0.1,m,39.64894,-104.8536,Phytoplankton biovolume,5317.445523,um3/mL
COEOMAHA_WQX-BCRLKND1201805080800001.5PQN2,5/8/2018,1.5,m,39.65167,-105.1414,Phytoplankton biovolume,181325.8381,um3/mL
COEOMAHA_WQX-BCRLKND1201805080800000.1F,5/8/2018,0.1,m,39.65167,-105.1414,Chlorophyll a (probe),0.0359,volts
COEOMAHA_WQX-BCRLKND1201807170800001.0PQN2,7/17/2018,1,m,39.65167,-105.1414,Phytoplankton biovolume,311.0419239,um3/mL
COEOMAHA_WQX-BCRLKND1201808140730001.0F,8/14/2018,1,m,39.65167,-105.1414,Chlorophyll a (probe),0.1244,volts
NARS_WQX-NRS_CO-10325:20180810:SR:,8/10/2018,,,39.18629226,-108.9047683,Chlorophyll a,11.28,ug/L
COEOMAHA_WQX-CHTLKUPW1201805071700008.0F,5/7/2018,8,m,39.53203,-105.0805,Chlorophyll a (probe),0.0306,volts
COEOMAHA_WQX-CHTLKUPE1201805071650000.5F,5/7/2018,0.5,m,39.54528,-105.0525,Chlorophyll a (probe),0.0254,volts
COEOMAHA_WQX-CHTLKMLW1201806111730006.0F,6/11/2018,6,m,39.54375,-105.077,Chlorophyll a (probe),0.0437,volts
COEOMAHA_WQX-CHTLKUPE1201808131630001.0F,8/13/2018,1,m,39.54528,-105.0525,Chlorophyll a (probe),0.1035,volts
COEOMAHA_WQX-BCRLKND1201808140730004.0F,8/14/2018,4,m,39.65167,-105.1414,Chlorophyll a (probe),0.1386,volts
COEOMAHA_WQX-BCRLKUPN1201806120720001.0F,6/12/2018,1,m,39.65147,-105.1471,Chlorophyll a (probe),0.034,volts
COEOMAHA_WQX-CHTLKND1201807161845000.1PQN2,7/16/2018,0.1,m,39.5542,-105.0608,Phytoplankton biovolume,4845.076123,um3/mL
COEOMAHA_WQX-BCRLKND1201807170800001.0L,7/17/2018,1,m,39.65167,-105.1414,Chlorophyll a,34,ug/L
COEOMAHA_WQX-CHTLKND1201807161845012.0F,7/16/2018,12,m,39.5542,-105.0608,Chlorophyll a (probe),0.0127,volts
COEOMAHA_WQX-CHTLKND1201809101700000.1PQN2,9/10/2018,0.1,m,39.5542,-105.0608,Phytoplankton biovolume,13829.40246,um3/mL
COEOMAHA_WQX-CHTLKND1201806111730004.5F,6/11/2018,4.5,m,39.5542,-105.0608,Chlorophyll a (probe),0.046,volts
COEOMAHA_WQX-QACODTRIBDUP201809101700000.1PQN2,9/10/2018,0.1,m,39.65167,-105.1414,Phytoplankton biovolume,71906.3656,um3/mL
COEOMAHA_WQX-CCRLKND1201808131445004.5F,8/13/2018,4.5,m,39.64894,-104.8536,Chlorophyll a (probe),0.1467,volts
COEOMAHA_WQX-BCRLKND1201809110800000.1PQN2,9/11/2018,0.1,m,39.65167,-105.1414,Phytoplankton biovolume,26319.40001,um3/mL
COEOMAHA_WQX-CCRLKND1201807161530004.5F,7/16/2018,4.5,m,39.64894,-104.8536,Chlorophyll a (probe),0.1166,volts
COEOMAHA_WQX-CHTLKND1201809101700000.1PQN2,9/10/2018,0.1,m,39.5542,-105.0608,Phytoplankton biovolume,1758.583185,um3/mL
COEOMAHA_WQX-CHTLKUPE1201809101615000.5F,9/10/2018,0.5,m,39.54528,-105.0525,Chlorophyll a (probe),0.0665,volts
COEOMAHA_WQX-BCRLKND1201809110800002.0F,9/11/2018,2,m,39.65167,-105.1414,Chlorophyll a (probe),0.065,volts
COEOMAHA_WQX-CHTLKMLW1201809101650000.1F,9/10/2018,0.1,m,39.54375,-105.077,Chlorophyll a (probe),0.0385,volts
COEOMAHA_WQX-BCRLKND1201805080800001.5PQN2,5/8/2018,1.5,m,39.65167,-105.1414,Phytoplankton biovolume,284150.9951,um3/mL
COEOMAHA_WQX-CHTLKND1201805071740008.0F,5/7/2018,8,m,39.5542,-105.0608,Chlorophyll a (probe),0.0544,volts
COEOMAHA_WQX-BCRLKUPN1201806120720003.5F,6/12/2018,3.5,m,39.65147,-105.1471,Chlorophyll a (probe),0.0376,volts
COEOMAHA_WQX-CHTLKND1201805071740005.0F,5/7/2018,5,m,39.5542,-105.0608,Chlorophyll a (probe),0.0582,volts
COEOMAHA_WQX-BCRLKND1201807170800001.0PQN2,7/17/2018,1,m,39.65167,-105.1414,Phytoplankton biovolume,16365.59046,um3/mL
COEOMAHA_WQX-BCRLKND1201805080800001.5PQN2,5/8/2018,1.5,m,39.65167,-105.1414,Phytoplankton biovolume,1153334.471,um3/mL
COEOMAHA_WQX-BCRLKND1201808140730002.5F,8/14/2018,2.5,m,39.65167,-105.1414,Chlorophyll a (probe),0.1343,volts
COEOMAHA_WQX-BCRLKUPS1201805080750000.5F,5/8/2018,0.5,m,39.64867,-105.1448,Chlorophyll a (probe),0.0332,volts
COEOMAHA_WQX-CHTLKND1201809101700011.0F,9/10/2018,11,m,39.5542,-105.0608,Chlorophyll a (probe),0.0468,volts
COEOMAHA_WQX-CHTLKUPE1201806111645000.5F,6/11/2018,0.5,m,39.54528,-105.0525,Chlorophyll a (probe),0.0252,volts
COEOMAHA_WQX-CCRLKML1201808131440001.5F,8/13/2018,1.5,m,39.64175,-104.8562,Chlorophyll a (probe),0.1811,volts
COEOMAHA_WQX-QACODTRIBDUP201805091745002.0PQN2,5/9/2018,2,m,39.65167,-105.1414,Phytoplankton biovolume,2878.8423,um3/mL
NARS_WQX-NRS_CO-10494:20180802:SR:,8/2/2018,,,40.65505394,-103.1684977,Chlorophyll a,10.06,ug/L
COEOMAHA_WQX-CCRLKND1201809101430000.1PQN2,9/10/2018,0.1,m,39.64894,-104.8536,Phytoplankton biovolume,1005578.799,um3/mL
COEOMAHA_WQX-CCRLKND1201808131445007.0F,8/13/2018,7,m,39.64894,-104.8536,Chlorophyll a (probe),0.158,volts
COEOMAHA_WQX-BCRLKND1201808140730002.0F,8/14/2018,2,m,39.65167,-105.1414,Chlorophyll a (probe),0.1397,volts
COEOMAHA_WQX-CHTLKND1201806111730017.0F,6/11/2018,17,m,39.5542,-105.0608,Chlorophyll a (probe),0.0089,volts
COEOMAHA_WQX-CCRLKML1201806111445002.0F,6/11/2018,2,m,39.64175,-104.8562,Chlorophyll a (probe),0.0449,volts
COEOMAHA_WQX-BCRLKND1201809110800000.1PQN2,9/11/2018,0.1,m,39.65167,-105.1414,Phytoplankton biovolume,17664.34003,um3/mL
COEOMAHA_WQX-CHTLKND1201809101700000.1PQN2,9/10/2018,0.1,m,39.5542,-105.0608,Phytoplankton biovolume,57153.95352,um3/mL
